SAP+NOME,UF,Semana,Mes,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD,Região,DPPsic,Cont,Produto,Correlacao,NObs,Grupo
T VISITA P BORDA DESIRE AGUA 6243,PR,45,11,2017,5.823333333333333,0.524152438028036,52.4152438028036,5.406666666666666,9.0,47.91,17.95,34.83,16.88,1.875555555555556,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.522606393643539,41.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,PR,45,11,2017,6.99,0.5833130198919828,58.33130198919829,6.980783410138249,313.0,2185.87,927.55,1589.74,662.19,2.115623003194888,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4643557655906254,42.0,3.0
FRONHA AVULSA LISA ANDREZA,PR,45,11,2017,6.99,0.5824100528522905,58.24100528522904,6.9648969780219785,182.0,1269.48,538.3,923.25,384.95,2.11510989010989,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.4730966780593886,43.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,PR,45,11,2017,8.99,0.3821916190279922,38.21916190279923,8.958361482524044,159.0,1423.51,491.88,1291.75,790.09,4.969119496855346,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8084088171940553,42.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,PR,45,11,2017,8.132857142857143,0.2674506688679491,26.74506688679492,8.069081171764099,230.0,1852.1,447.83,1680.87,1233.04,5.36104347826087,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.9187733859423796,27.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,PR,45,11,2017,57.70428571428572,0.2848901261303364,28.489012613033644,50.56142857142857,69.0,3469.31,710.34,2524.05,1813.71,26.285652173913043,Sul,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.5428054700811129,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,PR,45,11,2017,9.99,0.4311096638519486,43.11096638519486,9.755530303030302,81.0,785.19,304.95,712.75,407.8,5.034567901234568,Sul,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7950081218566818,20.0,0.0
T VISITA DISNEY CARS SANTISTA,PR,45,11,2017,4.99,0.429774540180632,42.9774540180632,4.865,9.0,42.91,12.82,31.21,18.39,2.043333333333333,Sul,0,1,T VISITA DISNEY CARS SANTISTA,-0.3303797174397367,12.0,6.0
T VISITA DISNEY BELA SANTISTA,PR,45,11,2017,4.99,0.4308751565640385,43.08751565640385,4.934444444444445,15.0,72.85,22.19,52.99,30.8,2.053333333333333,Sul,0,1,T VISITA DISNEY BELA SANTISTA,-0.4610716036698356,22.0,6.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,PR,45,11,2017,6.156666666666666,0.4270599258366773,42.70599258366775,6.114999999999999,35.0,212.65,81.86,192.84,110.98,3.1708571428571424,Sul,0,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.7128322190154792,10.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,PR,45,11,2017,6.132857142857143,0.4194381247187614,41.94381247187614,6.032577030812325,54.0,326.26,124.47,295.88,171.41,3.174259259259259,Sul,0,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.8366883600313493,10.0,1.0
T VISITA P BORDA DESIRE AZUL 6238,RJ,45,11,2017,5.99,0.5077821601250169,50.77821601250169,5.4750000000000005,33.0,180.66,64.66,127.78,63.12,1.9127272727272728,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.4033306623240599,49.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RJ,45,11,2017,7.132857142857143,0.5570115671886743,55.70115671886743,6.987977977766226,1426.0,9962.89,3925.7,7049.54,3119.46,2.187559607293128,Sudeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4314123901408229,42.0,3.0
FRONHA AVULSA LISA ANDREZA,RJ,45,11,2017,7.132857142857143,0.5572349277447689,55.72349277447689,6.983952705208625,1516.0,10583.5,4171.49,7488.31,3312.4,2.1849604221635883,Sudeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.3096722965111873,41.0,3.0
FRONHA AVULSA LISA CAMESA,RJ,45,11,2017,6.99,0.6448708119079278,64.4870811907928,6.989095303193047,97.0,677.91,309.22,479.57,170.35,1.7561855670103093,Sudeste,0,1,FRONHA AVULSA LISA CAMESA,-0.5836073669643125,9.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RJ,45,11,2017,8.99,0.3605578279122111,36.05578279122111,8.729643114042299,781.0,6814.340000000003,2232.81,6183.859999999998,3911.29,5.008053777208707,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.4801241067831697,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RJ,45,11,2017,8.275714285714285,0.2455236697239985,24.552366972399856,8.057915434803652,638.0,5143.66,1147.85,4668.110000000001,3514.68,5.508902821316614,Sudeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7556808426169317,28.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,RJ,45,11,2017,57.56142857142857,0.2455230028776777,24.55230028776777,50.3299474829074,515.0,25954.68999999999,4530.22,18366.19,13755.83,26.710349514563102,Sudeste,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.239823918469318,23.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,RJ,45,11,2017,9.99,0.4234337922703856,42.34337922703856,9.823309184173551,311.0,3053.67,1173.16,2771.95,1598.79,5.140803858520901,Sudeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7295041066795738,19.0,0.0
T VISITA DISNEY CARS SANTISTA,RJ,45,11,2017,4.99,0.433384708661203,43.3384708661203,4.99,17.0,84.83,25.950000000000003,60.02,34.07,2.004117647058824,Sudeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.2951870403465603,13.0,6.0
T VISITA DISNEY BELA SANTISTA,RJ,45,11,2017,4.99,0.4275496359363035,42.75496359363035,4.989468325791855,43.0,214.54,65.03999999999999,151.82999999999998,86.79,2.018372093023256,Sudeste,0,1,T VISITA DISNEY BELA SANTISTA,-0.4088804296668139,19.0,6.0
PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,RJ,45,11,2017,8.99,0.50046893757503,50.04689375750301,8.99,22.0,197.78,89.85,179.51999999999998,89.67,4.075909090909091,Sudeste,1,1,PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,0.4161004409337789,15.0,5.0
FRONHA AVULSA ESTAMPADA CAMESA,RJ,45,11,2017,6.99,0.6447698500415441,64.4769850041544,6.9881709956709965,42.0,293.51,133.88,207.61,73.72999999999999,1.7554761904761902,Sudeste,0,1,FRONHA AVULSA ESTAMPADA CAMESA,-0.6231965125152731,8.0,3.0
DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,RJ,45,11,2017,5.989999999999999,0.184192537082198,18.4192537082198,5.723333333333334,23.0,125.77,14.18,88.88,74.69999999999999,3.2478260869565214,Sudeste,0,1,DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,0.0155586590121927,9.0,2.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,RJ,45,11,2017,6.275714285714286,0.412251947852157,41.2251947852157,6.042611926977998,178.0,1077.71,404.32,977.34,573.02,3.2192134831460675,Sudeste,0,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.7793595869776409,10.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,RJ,45,11,2017,6.275714285714286,0.3875493101981183,38.75493101981183,6.004380481267037,211.0,1265.32,443.95,1147.5,703.55,3.33436018957346,Sudeste,0,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.7917488165092673,10.0,1.0
T VISITA P BORDA DESIRE AZUL 6238,RN,45,11,2017,5.989999999999999,0.517361111111111,51.73611111111111,5.489999999999999,6.0,32.94,12.4,24.0,11.6,1.933333333333333,Nordeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.3336053322825045,41.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RN,45,11,2017,5.99,0.5338541666666667,53.38541666666667,5.49,9.0,49.41,19.39,36.0,16.61,1.845555555555556,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.1486426187384495,33.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RN,45,11,2017,6.99,0.5477089415048685,54.770894150486846,6.981666666666667,81.0,565.49,225.55,411.51,185.96,2.2958024691358028,Nordeste,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.618986724156438,37.0,3.0
FRONHA AVULSA LISA ANDREZA,RN,45,11,2017,7.132857142857143,0.5526764216105812,55.26764216105811,7.006806722689076,105.0,735.95,295.99,535.61,239.62,2.282095238095238,Nordeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.6217200837161607,41.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RN,45,11,2017,8.99,0.4250434372978335,42.50434372978335,8.99,38.0,341.62,105.91,248.68,142.77,3.757105263157895,Nordeste,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.667517832161318,48.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RN,45,11,2017,8.132857142857143,0.2159320769203792,21.59320769203793,8.047142857142857,27.0,217.73,31.45,138.93,107.48,3.9807407407407407,Nordeste,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.7044847094623433,23.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,RN,45,11,2017,60.56142857142857,0.2614906801865864,26.14906801865864,51.8947619047619,42.0,2139.58,393.53,1556.8,1163.27,27.69690476190476,Nordeste,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,0.1575726595314149,22.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,RN,45,11,2017,9.99,0.5094079161127271,50.94079161127271,9.99,9.0,89.91,33.35,65.49000000000001,32.14,3.571111111111111,Nordeste,1,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.6755259136540436,9.0,0.0
T VISITA DISNEY CARS SANTISTA,RN,45,11,2017,4.99,0.4416453092195667,44.16453092195667,4.99,9.0,44.91,14.46,32.74,18.28,2.031111111111111,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.0793278784308911,17.0,6.0
T VISITA DISNEY BELA SANTISTA,RN,45,11,2017,4.99,0.4356462971920329,43.564629719203296,4.99,10.0,49.9,15.85,36.38,20.53,2.053,Nordeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.1841242255561594,16.0,6.0
DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,RN,45,11,2017,5.99,0.442660550458716,44.2660550458716,5.99,2.0,11.98,3.86,8.72,4.86,2.43,Nordeste,1,1,DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,0.3333333333333328,4.0,2.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,RN,45,11,2017,6.323333333333333,0.472238653742397,47.22386537423973,6.156666666666666,4.0,24.96,8.72,18.16,9.44,2.36,Nordeste,0,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.9011293866097976,8.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,RN,45,11,2017,5.989999999999999,0.458715596330275,45.871559633027495,5.989999999999999,9.0,53.91,18.0,39.24,21.24,2.36,Nordeste,1,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.8546284337745305,7.0,1.0
FRONHA AVULSA LISA ANDREZA,RO,45,11,2017,6.99,0.5858139206855888,58.58139206855888,6.99,16.0,111.84,48.05,81.97,33.92,2.12,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.0428922164887288,32.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RO,45,11,2017,8.99,0.439087345348262,43.9087345348262,8.973928571428571,87.0,781.23,251.39,572.51,321.12,3.691034482758621,Norte,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.3089407587529863,45.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RO,45,11,2017,7.99,0.1615384615384612,16.153846153846125,7.99,5.0,39.95,4.729999999999998,29.25,24.520000000000003,4.904000000000001,Norte,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.1754546551443434,29.0,0.0
KIT CABIDE C/3 MADEIRA REV,RO,45,11,2017,1.99,0.4520625202896703,45.20625202896704,16.99,15.0,254.85,84.4,186.74,102.34,6.822666666666667,Norte,0,1,KIT CABIDE C/3 MADEIRA REV,-0.5570832133177369,14.0,8.0
JG CAMA QUEEN MICROFIBRA ANDREZA,RO,45,11,2017,49.99,0.2824276351720373,28.242763517203727,49.99,4.0,199.96,41.37,146.48,105.11,26.2775,Norte,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,0.0650210744725749,16.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,RO,45,11,2017,9.99,0.4896054700815337,48.96054700815337,9.974962406015038,49.0,487.51,174.1,357.09,182.99,3.734489795918368,Norte,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.6535892434817906,14.0,0.0
PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,RO,45,11,2017,8.99,0.547504025764895,54.7504025764895,8.49,3.0,25.47,10.2,18.63,8.43,2.81,Norte,0,1,PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,0.1909406539564916,10.0,5.0
DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,RO,45,11,2017,5.99,0.4408519540948314,44.08519540948315,5.99,4.0,23.96,7.729999999999999,17.53,9.8,2.45,Norte,1,1,DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,0.6123724356957946,5.0,2.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,RO,45,11,2017,5.99,0.4613306365458577,46.13306365458578,5.99,14.0,83.86,28.3,61.34,33.04,2.36,Norte,1,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.764860184650461,8.0,1.0
FRONHA AVULSA LISA ANDREZA,RR,45,11,2017,6.989999999999999,0.6087249940441813,60.872499404418136,6.989999999999999,15.0,104.85,47.15,77.3,30.15,2.01,Norte,1,1,FRONHA AVULSA LISA ANDREZA,-0.3516418456159904,25.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RR,45,11,2017,8.99,0.5405398065765386,54.05398065765386,8.99,25.0,224.75,89.44,165.68,76.24,3.0496,Norte,1,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.7276053411876571,40.0,0.0
AMACIANTE COMFORT PURO CUIDADO 500ML,RR,45,11,2017,9.99,0.5822211229847184,58.22211229847184,9.99,10.0,99.9,42.88,73.67,30.79,3.079,Norte,1,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.8954898751158679,7.0,0.0
T VISITA DISNEY BELA SANTISTA,RR,45,11,2017,4.99,0.5240036231884055,52.40036231884055,4.99,4.0,19.96,7.71,14.72,7.01,1.7525,Norte,1,1,,,,6.0
T VISITA P BORDA DESIRE AZUL 6238,RS,45,11,2017,5.989999999999999,0.5217495126705654,52.174951267056535,5.489999999999999,14.0,76.86,29.11,55.870000000000005,26.76,1.911428571428572,Sul,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.5137711916841698,42.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,RS,45,11,2017,5.99,0.5161053777639009,51.61053777639008,5.456666666666666,16.0,87.34,32.82,63.5,30.68,1.9175,Sul,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.245956326918622,48.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,RS,45,11,2017,6.99,0.5800891817761414,58.00891817761414,6.92020664449236,386.0,2666.1400000000003,1123.4,1939.05,815.65,2.113082901554404,Sul,0,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4242574352972224,37.0,3.0
FRONHA AVULSA LISA ANDREZA,RS,45,11,2017,7.132857142857143,0.5847841996661953,58.478419966619526,6.9996852300242125,375.0,2625.25,1116.59,1909.23,792.64,2.113706666666667,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.3827680082095849,39.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,RS,45,11,2017,8.99,0.3897065815369873,38.97065815369873,8.909401227518261,212.0,1886.98,668.28,1712.4,1039.26,4.902169811320754,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5151302898089803,44.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,RS,45,11,2017,8.132857142857143,0.2738488929308791,27.38488929308792,8.054331797235022,247.0,1987.13,493.48,1803.47,1309.99,5.303603238866397,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.8108029299683243,25.0,0.0
JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,RS,45,11,2017,132.99,0.347211311861744,34.7211311861744,122.49,2.0,244.98,61.88,178.22,116.34,58.17,Sul,0,1,JG CAMA QUEEN PRATA 150FIOS MALIBU SANTI,0.0707270526942932,26.0,4.0
JG CAMA QUEEN MICROFIBRA ANDREZA,RS,45,11,2017,57.70428571428572,0.2778556919327857,27.78556919327857,50.4231797235023,136.0,6848.639999999999,1382.16,4982.41,3573.9700000000003,26.27919117647059,Sul,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.4119838877816769,23.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,RS,45,11,2017,9.99,0.4401972061620163,44.01972061620163,9.89249433106576,66.0,653.34,260.56,593.0699999999999,332.51,5.038030303030303,Sul,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.723221328134032,19.0,0.0
T VISITA DISNEY CARS SANTISTA,RS,45,11,2017,4.99,0.4462282913825433,44.622829138254325,4.948333333333332,13.0,63.870000000000005,20.54,46.45,25.91,1.9930769230769232,Sul,0,1,T VISITA DISNEY CARS SANTISTA,-0.157372433757791,18.0,6.0
T VISITA DISNEY BELA SANTISTA,RS,45,11,2017,4.99,0.449626131444313,44.962613144431295,4.99,11.0,54.89,17.9,39.93,22.03,2.002727272727273,Sul,1,1,T VISITA DISNEY BELA SANTISTA,-0.529947275726076,16.0,6.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,RS,45,11,2017,6.132857142857143,0.4074381341151131,40.74381341151132,6.041948051948052,47.0,285.53000000000003,106.41,258.94,152.53,3.2453191489361704,Sul,0,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.8904031251559718,8.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,RS,45,11,2017,6.132857142857143,0.4105832963389917,41.05832963389917,6.079285714285715,48.0,292.52,109.51,265.28,155.77,3.2452083333333337,Sul,0,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.7925499975932643,8.0,1.0
FRONHA AVULSA ESTAMPADA ANDREZA,SC,45,11,2017,6.99,0.5896533102601874,58.96533102601872,6.99,135.0,943.65,410.3,696.05,285.75,2.1166666666666667,Sul,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.3010554909650047,39.0,3.0
FRONHA AVULSA LISA ANDREZA,SC,45,11,2017,6.99,0.5888438520211378,58.884385202113776,6.98,102.0,711.5799999999999,309.06,524.94,215.88,2.116470588235294,Sul,0,1,FRONHA AVULSA LISA ANDREZA,-0.2717759590382907,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SC,45,11,2017,8.99,0.4113705851819073,41.13705851819071,8.928095238095239,90.0,804.1,300.78,729.67,428.89,4.765444444444444,Sul,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.5551352877782814,43.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,SC,45,11,2017,8.132857142857143,0.2639855144458703,26.39855144458703,8.047142857142857,131.0,1054.69,253.27,957.16,703.89,5.373206106870229,Sul,0,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.9293217198011592,25.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,SC,45,11,2017,49.99,0.287316996301971,28.731699630197102,49.99,47.0,2349.53,497.87,1732.97,1235.1,26.27872340425532,Sul,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.3563895414727359,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,SC,45,11,2017,9.99,0.4509234268579274,45.09234268579274,9.823333333333336,37.0,361.63,147.4,328.28,180.88,4.8886486486486485,Sul,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.632509981722751,18.0,0.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,SC,45,11,2017,6.19,0.422191369414809,42.2191369414809,6.090000000000001,11.0,66.89,25.61,60.67,35.06,3.1872727272727275,Sul,0,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.8336661779689576,9.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,SC,45,11,2017,6.132857142857143,0.4165393988159874,41.65393988159874,6.030816326530613,24.0,145.76,55.64,132.17000000000002,76.53,3.18875,Sul,0,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.8133302749304896,10.0,1.0
T VISITA P BORDA DESIRE AGUA 6243,SE,45,11,2017,5.99,0.5456821026282854,54.56821026282854,5.49,4.0,21.96,8.719999999999999,15.98,7.26,1.815,Nordeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.3993753046974428,32.0,7.0
FRONHA AVULSA ESTAMPADA ANDREZA,SE,45,11,2017,6.99,0.5566849026121928,55.66849026121928,6.99,16.0,111.84,45.3,81.39,36.09,2.255625,Nordeste,1,1,FRONHA AVULSA ESTAMPADA ANDREZA,-0.4965260856235678,39.0,3.0
FRONHA AVULSA LISA ANDREZA,SE,45,11,2017,6.99,0.555180935017336,55.5180935017336,6.99,23.0,160.76999999999998,64.99000000000001,116.99,52.0,2.260869565217391,Nordeste,1,1,FRONHA AVULSA LISA ANDREZA,-0.2975929306775789,33.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SE,45,11,2017,8.99,0.4256158224047383,42.56158224047383,8.860634920634922,49.0,434.51,136.21,316.29,180.07999999999998,3.675102040816326,Nordeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.6870304556884699,46.0,0.0
AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,SE,45,11,2017,7.99,0.3354704601256098,33.54704601256098,7.99,25.0,199.75,48.83,145.47,96.64,3.8656,Nordeste,1,1,AMACIANTE DOWNY LIRIOS DO CAMPO 500ML,-0.6733700431145826,14.0,0.0
JG CAMA QUEEN MICROFIBRA ANDREZA,SE,45,11,2017,49.99,0.2385036834091412,23.85036834091412,49.99,10.0,499.9,86.77,363.75,276.98,27.698,Nordeste,1,1,JG CAMA QUEEN MICROFIBRA ANDREZA,0.190039744590239,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,SE,45,11,2017,9.823333333333332,0.4979403134735736,49.79403134735737,9.781666666666666,25.0,241.75,86.76,176.04,89.28,3.5712,Nordeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.7093358815701559,12.0,0.0
T VISITA DISNEY CARS SANTISTA,SE,45,11,2017,4.99,0.440771349862259,44.0771349862259,4.99,2.0,9.98,3.2,7.26,4.06,2.03,Nordeste,1,1,T VISITA DISNEY CARS SANTISTA,-0.5394856588635172,10.0,6.0
T VISITA DISNEY BELA SANTISTA,SE,45,11,2017,4.99,0.433373341839303,43.337334183930295,4.99,6.0,29.94,9.46,21.82,12.36,2.06,Nordeste,1,1,T VISITA DISNEY BELA SANTISTA,0.3904175385541327,17.0,6.0
CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,SE,45,11,2017,5.99,0.4585910212534491,45.85910212534492,5.99,11.0,65.89,22.0,47.96000000000001,25.96,2.36,Nordeste,1,1,CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML,-0.6001011454833884,7.0,1.0
CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,SE,45,11,2017,5.99,0.428018512450852,42.8018512450852,5.69,5.0,27.55,8.23,20.04,11.81,2.362,Nordeste,0,1,CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML,-0.9135668180077297,7.0,1.0
T VISITA P BORDA DESIRE AZUL 6238,SP,45,11,2017,5.99,0.5202465761638015,52.02465761638016,5.44625,60.0,325.9,123.48,237.37,113.89,1.8981666666666668,Sudeste,0,1,T VISITA P BORDA DESIRE AZUL 6238,-0.6174816440521946,47.0,7.0
T VISITA P BORDA DESIRE AGUA 6243,SP,45,11,2017,5.847142857142857,0.4960979746877734,49.609797468777344,5.234360902255639,53.0,262.97,90.12,191.52,101.4,1.913207547169812,Sudeste,0,1,T VISITA P BORDA DESIRE AGUA 6243,-0.4852145227431317,50.0,7.0
FRONHA AVULSA LISA ANDREZA,SP,45,11,2017,6.99,0.57980515998858,57.98051599885798,6.92802271033365,1398.0,9684.32,4086.4,7048.159999999999,2961.76,2.1185693848354794,Sudeste,0,1,FRONHA AVULSA LISA ANDREZA,-0.2885141068756976,40.0,3.0
AMACIANTE COMFORT CONCENTRADO 500ML,SP,45,11,2017,8.99,0.3969496456489347,39.69496456489348,8.948932617803177,949.0,8491.42,3059.89,7705.9299999999985,4636.17,4.885321390937829,Sudeste,0,1,AMACIANTE COMFORT CONCENTRADO 500ML,-0.8089708496621419,44.0,0.0
KIT CABIDE C/3 MADEIRA REV,SP,45,11,2017,1.99,0.4483019548335714,44.83019548335715,16.99,16.0,271.84,88.67999999999999,197.86,109.18,6.82375,Sudeste,0,1,KIT CABIDE C/3 MADEIRA REV,-0.4752731705808311,14.0,8.0
JG CAMA QUEEN MICROFIBRA ANDREZA,SP,45,11,2017,57.27571428571429,0.2779930895742353,27.79930895742353,50.02221576650914,468.0,23410.32,4735.33,17034.05,12298.72,26.27931623931624,Sudeste,0,1,JG CAMA QUEEN MICROFIBRA ANDREZA,-0.4922278078619499,24.0,4.0
AMACIANTE COMFORT PURO CUIDADO 500ML,SP,45,11,2017,9.99,0.4356617966045194,43.56617966045194,9.8969378040192,455.0,4504.47,1781.6,4088.840000000001,2302.31,5.060021978021978,Sudeste,0,1,AMACIANTE COMFORT PURO CUIDADO 500ML,-0.8404207016700034,20.0,0.0
T VISITA DISNEY CARS SANTISTA,SP,45,11,2017,4.99,0.4366282195055605,43.66282195055605,4.906666666666668,38.0,187.62,60.22,136.71,76.49,2.0128947368421053,Sudeste,0,1,T VISITA DISNEY CARS SANTISTA,-0.2132206393079889,18.0,6.0
T VISITA DISNEY BELA SANTISTA,SP,45,11,2017,4.99,0.4454073667225902,44.54073667225903,4.99,61.0,304.39,98.85,221.8,122.95,2.015573770491803,Sudeste,1,1,T VISITA DISNEY BELA SANTISTA,-0.3761227369237754,19.0,6.0
PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,SP,45,11,2017,8.99,0.4950798533360173,49.50798533360173,8.99,15.0,134.85,60.58,122.37,61.79,4.1193333333333335,Sudeste,1,1,PANO SCOTT DURAMAX LIMPEZA DIARIA C/5,0.4612463931183334,14.0,5.0
DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,SP,45,11,2017,5.656666666666666,0.2959819911654773,29.598199116547733,5.656666666666666,14.0,80.86,19.73,58.86,39.13,2.7950000000000004,Sudeste,1,1,DESINF LIQ PINHO SOL CITRUS LIMAO 500ML,0.3201107900363579,8.0,2.0
