SAP;Produto;UF;Ano;Mes;Dia;Preço;QTD;CMV/QTD;DPPsic
2166719;FRONHA AVULSA LISA ANDREZA;SE;2017;11;18;6.99;5.0;2.27;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SE;2017;11;18;7.99;8.0;3.8525;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SE;2017;11;18;7.99;5.0;3.572;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;SE;2017;11;18;5.99;3.0;2.36;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;11;18;5.33615384615385;13.0;1.9030769230769229;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;11;18;5.45944444444444;18.0;1.8961111111111115;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;11;18;6.88923076923077;260.0;2.1193846153846154;0
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;11;18;6.94238095238096;252.0;2.119484126984127;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;11;18;7.96745454545455;275.0;4.859745454545455;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SP;2017;11;18;7.96644970414202;169.0;5.238047337278107;0
4261082;KIT CABIDE C/3 MADEIRA REV;SP;2017;11;18;16.99;6.0;6.821666666666666;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;SP;2017;11;18;49.6112121212121;66.0;26.279545454545456;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SP;2017;11;18;7.94746666666667;150.0;5.052;0
4267279;T VISITA DISNEY CARS SANTISTA;SP;2017;11;18;4.71727272727273;11.0;2.021818181818181;0
4267339;T VISITA DISNEY BELA SANTISTA;SP;2017;11;18;4.13285714285714;7.0;1.9885714285714289;0
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;SP;2017;11;18;8.99;6.0;4.12;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;SP;2017;11;18;5.94384615384615;26.0;3.1173076923076923;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;SP;2017;11;18;5.95978260869565;46.0;3.115869565217392;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;TO;2017;11;18;7.99;15.0;3.627333333333333;1
4261082;KIT CABIDE C/3 MADEIRA REV;TO;2017;11;18;16.99;3.0;6.823333333333333;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;TO;2017;11;18;7.99;10.0;3.697;1
4267339;T VISITA DISNEY BELA SANTISTA;TO;2017;11;18;4.99;2.0;1.975;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;TO;2017;11;18;5.99;2.0;2.36;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AC;2017;11;19;7.99;3.0;4.706666666666666;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;AL;2017;11;19;5.99;3.0;3.18;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;AM;2017;11;19;5.49;2.0;1.62;0
2166719;FRONHA AVULSA LISA ANDREZA;AM;2017;11;19;6.99;16.0;1.949375;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;11;19;7.99;11.0;4.345454545454545;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;11;19;6.99;48.0;2.2727083333333336;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;11;19;6.99;58.0;2.2774137931034484;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;11;19;7.99;27.0;3.671851851851852;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;BA;2017;11;19;7.88333333333333;15.0;3.8426666666666662;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;BA;2017;11;19;7.99;16.0;3.588125;1
4267339;T VISITA DISNEY BELA SANTISTA;BA;2017;11;19;4.24;4.0;2.03;0
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;BA;2017;11;19;8.99;2.0;2.875;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;11;19;6.99;42.0;2.248809523809524;1
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;11;19;6.99;48.0;2.25875;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;11;19;7.99;20.0;4.653499999999999;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;CE;2017;11;19;7.99;12.0;5.0841666666666665;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;CE;2017;11;19;49.99;28.0;27.695;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;CE;2017;11;19;7.99;16.0;4.645;1
4267339;T VISITA DISNEY BELA SANTISTA;CE;2017;11;19;3.79;5.0;2.07;0
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;CE;2017;11;19;5.99;6.0;3.1566666666666667;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;11;19;6.99;11.0;2.1245454545454545;1
2166719;FRONHA AVULSA LISA ANDREZA;DF;2017;11;19;6.99;22.0;2.123181818181818;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;11;19;7.99;18.0;5.418333333333333;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;DF;2017;11;19;7.99;7.0;5.711428571428571;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;DF;2017;11;19;7.99;10.0;5.253;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;DF;2017;11;19;8.99;2.0;3.835;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;11;19;6.99;8.0;2.23;1
2166719;FRONHA AVULSA LISA ANDREZA;ES;2017;11;19;6.99;20.0;2.194;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;11;19;7.99;23.0;5.179565217391304;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;ES;2017;11;19;7.99;25.0;3.978;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;ES;2017;11;19;49.99;7.0;26.71142857142857;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;ES;2017;11;19;7.99;12.0;4.971666666666667;1
4267339;T VISITA DISNEY BELA SANTISTA;ES;2017;11;19;4.99;2.0;2.02;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;11;19;6.99;12.0;2.1241666666666665;1
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;11;19;6.99;22.0;2.122727272727273;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;11;19;7.99;18.0;3.6216666666666666;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;GO;2017;11;19;7.99;4.0;4.4725;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;GO;2017;11;19;7.99;12.0;3.8025;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MA;2017;11;19;6.99;16.0;2.3;1
2166719;FRONHA AVULSA LISA ANDREZA;MA;2017;11;19;6.99;12.0;2.286666666666666;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MA;2017;11;19;7.99;5.0;3.872;1
4267339;T VISITA DISNEY BELA SANTISTA;MA;2017;11;19;4.24;4.0;2.0625;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;11;19;6.99;23.0;2.123478260869565;1
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;11;19;6.99;54.0;2.1301851851851854;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;11;19;7.99;32.0;4.8559375;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MG;2017;11;19;7.99;6.0;5.778333333333333;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MG;2017;11;19;7.9641935483871;31.0;5.013225806451612;0
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;MG;2017;11;19;8.99;2.0;4.02;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MS;2017;11;19;7.99;16.0;4.950625;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MS;2017;11;19;7.99;4.0;6.2025;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MS;2017;11;19;7.99;10.0;5.042;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MT;2017;11;19;6.99;12.0;2.12;1
2166719;FRONHA AVULSA LISA ANDREZA;MT;2017;11;19;6.99;15.0;2.1146666666666665;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;11;19;7.99;17.0;3.634705882352941;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MT;2017;11;19;7.99;10.0;3.821;1
4261082;KIT CABIDE C/3 MADEIRA REV;MT;2017;11;19;16.99;4.0;6.825;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MT;2017;11;19;7.99;21.0;3.707619047619048;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MT;2017;11;19;5.99;4.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;11;19;6.99;63.0;2.293809523809524;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;11;19;6.99;31.0;2.277741935483871;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PA;2017;11;19;7.99;10.0;4.083;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PA;2017;11;19;49.99;9.0;27.695555555555558;1
4267279;T VISITA DISNEY CARS SANTISTA;PA;2017;11;19;4.99;4.0;2.0475;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;PA;2017;11;19;5.99;4.0;2.385;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;PB;2017;11;19;5.49;2.0;1.935;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PB;2017;11;19;6.99;18.0;2.2550000000000003;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;11;19;6.99;12.0;2.2741666666666664;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PB;2017;11;19;7.99;6.0;3.85;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PB;2017;11;19;49.99;9.0;27.694444444444443;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PB;2017;11;19;7.99;10.0;3.572;1
4267279;T VISITA DISNEY CARS SANTISTA;PB;2017;11;19;3.305;2.0;2.03;0
4267339;T VISITA DISNEY BELA SANTISTA;PB;2017;11;19;3.305;2.0;2.065;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PE;2017;11;19;6.99;54.0;2.284259259259259;1
2166719;FRONHA AVULSA LISA ANDREZA;PE;2017;11;19;6.99;59.0;2.301864406779661;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PE;2017;11;19;7.95227272727273;22.0;3.9768181818181816;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PE;2017;11;19;49.99;12.0;27.695833333333336;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PE;2017;11;19;7.99;7.0;3.572857142857143;1
4267339;T VISITA DISNEY BELA SANTISTA;PE;2017;11;19;4.99;3.0;2.0500000000000003;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;PE;2017;11;19;5.99;11.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PI;2017;11;19;6.99;9.0;2.281111111111111;1
2166719;FRONHA AVULSA LISA ANDREZA;PI;2017;11;19;6.99;13.0;2.2807692307692307;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PR;2017;11;19;6.99;16.0;2.1125;1
2166719;FRONHA AVULSA LISA ANDREZA;PR;2017;11;19;6.99;21.0;2.1142857142857143;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PR;2017;11;19;7.99;16.0;5.0025;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PR;2017;11;19;7.99;11.0;5.347272727272728;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PR;2017;11;19;7.99;14.0;5.004285714285714;1
4267279;T VISITA DISNEY CARS SANTISTA;PR;2017;11;19;2.99;3.0;2.063333333333333;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;PR;2017;11;19;8.99;2.0;4.215;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RJ;2017;11;19;5.48833333333333;6.0;1.8066666666666664;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RJ;2017;11;19;6.98888888888889;135.0;2.1865925925925924;0
2166719;FRONHA AVULSA LISA ANDREZA;RJ;2017;11;19;6.98056603773585;159.0;2.192389937106918;0
2168514;FRONHA AVULSA LISA CAMESA;RJ;2017;11;19;6.99;8.0;1.75625;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RJ;2017;11;19;7.83028037383178;107.0;4.985140186915888;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RJ;2017;11;19;7.98925925925926;81.0;5.45679012345679;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RJ;2017;11;19;7.98933333333334;45.0;5.118666666666667;0
4267279;T VISITA DISNEY CARS SANTISTA;RJ;2017;11;19;4.99;4.0;1.995;1
4267339;T VISITA DISNEY BELA SANTISTA;RJ;2017;11;19;4.99;8.0;2.045;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;RJ;2017;11;19;8.99;5.0;4.076;1
4268705;FRONHA AVULSA ESTAMPADA CAMESA;RJ;2017;11;19;6.99;6.0;1.7566666666666666;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;RJ;2017;11;19;5.98842105263158;19.0;3.2194736842105263;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;RJ;2017;11;19;6.06692307692308;13.0;3.3115384615384613;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RN;2017;11;19;6.99;12.0;2.2783333333333333;1
2166719;FRONHA AVULSA LISA ANDREZA;RN;2017;11;19;6.99;14.0;2.25;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;RN;2017;11;19;49.99;4.0;27.6975;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RO;2017;11;19;6.99;3.0;2.11;1
2166719;FRONHA AVULSA LISA ANDREZA;RO;2017;11;19;6.99;8.0;2.11125;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RO;2017;11;19;7.99;17.0;3.646470588235294;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RO;2017;11;19;7.99;10.0;3.681;1
2158154;T VISITA P BORDA DESIRE AGUA 6243;RR;2017;11;19;5.49;2.0;1.535;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RR;2017;11;19;6.99;6.0;2.13;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RR;2017;11;19;7.99;7.0;2.9957142857142856;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;RS;2017;11;19;6.99;14.0;2.1135714285714284;1
2166719;FRONHA AVULSA LISA ANDREZA;RS;2017;11;19;6.99;33.0;2.118181818181818;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;RS;2017;11;19;7.99;20.0;4.928;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;RS;2017;11;19;7.99;15.0;5.244;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;RS;2017;11;19;7.99;11.0;5.029090909090909;1
4267279;T VISITA DISNEY CARS SANTISTA;RS;2017;11;19;4.99;3.0;1.9766666666666663;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;RS;2017;11;19;5.99;6.0;3.2466666666666666;1
2166719;FRONHA AVULSA LISA ANDREZA;SC;2017;11;19;6.99;9.0;2.1122222222222224;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SC;2017;11;19;7.99;18.0;5.32;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;SC;2017;11;19;49.99;5.0;26.278;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SC;2017;11;19;7.99;6.0;4.958333333333333;1
4267279;T VISITA DISNEY CARS SANTISTA;SC;2017;11;19;4.99;2.0;1.975;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;SP;2017;11;19;5.49;8.0;1.9175;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;SP;2017;11;19;5.49;11.0;1.8872727272727277;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;SP;2017;11;19;6.8439393939394;165.0;2.1196969696969696;0
2166719;FRONHA AVULSA LISA ANDREZA;SP;2017;11;19;6.88720930232559;215.0;2.1193023255813954;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;SP;2017;11;19;7.98562962962964;135.0;4.882000000000001;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;SP;2017;11;19;7.9674647887324;71.0;5.230704225352112;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;SP;2017;11;19;7.9827927927928;111.0;5.033423423423423;0
4267279;T VISITA DISNEY CARS SANTISTA;SP;2017;11;19;4.87888888888889;9.0;2.0;0
4267339;T VISITA DISNEY BELA SANTISTA;SP;2017;11;19;4.99;6.0;2.005;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;SP;2017;11;19;8.99;5.0;4.12;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;SP;2017;11;19;5.953125;16.0;3.0925;0
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;SP;2017;11;19;5.966;25.0;3.138;0
2166719;FRONHA AVULSA LISA ANDREZA;TO;2017;11;19;6.99;9.0;2.1277777777777778;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;TO;2017;11;19;7.99;5.0;3.664;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AL;2017;11;20;6.99;21.0;2.279523809523809;1
2166719;FRONHA AVULSA LISA ANDREZA;AL;2017;11;20;6.99;15.0;2.296666666666667;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AL;2017;11;20;7.99;11.0;4.961818181818182;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;AL;2017;11;20;49.99;3.0;27.69333333333333;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;AL;2017;11;20;5.99;4.0;3.18;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AM;2017;11;20;6.99;12.0;2.17;1
2166719;FRONHA AVULSA LISA ANDREZA;AM;2017;11;20;6.99;11.0;1.989090909090909;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;AM;2017;11;20;7.99;8.0;4.455;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;AM;2017;11;20;7.99;9.0;4.08;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;AM;2017;11;20;7.99;9.0;4.076666666666666;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;AP;2017;11;20;6.99;8.0;1.9475;1
2166719;FRONHA AVULSA LISA ANDREZA;AP;2017;11;20;6.99;3.0;1.97;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;AP;2017;11;20;7.99;5.0;4.92;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;AP;2017;11;20;7.99;4.0;4.0425;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;BA;2017;11;20;6.99;96.0;2.274270833333333;1
2166719;FRONHA AVULSA LISA ANDREZA;BA;2017;11;20;6.99;74.0;2.2716216216216214;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;BA;2017;11;20;7.99;57.0;3.690877192982456;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;BA;2017;11;20;7.99;62.0;3.857258064516129;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;BA;2017;11;20;49.99;22.0;27.697727272727278;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;BA;2017;11;20;7.9204347826087;23.0;3.5895652173913044;0
4267339;T VISITA DISNEY BELA SANTISTA;BA;2017;11;20;4.99;6.0;2.0733333333333333;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;BA;2017;11;20;5.99;13.0;2.36;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;CE;2017;11;20;6.96878787878788;66.0;2.2619696969696967;0
2166719;FRONHA AVULSA LISA ANDREZA;CE;2017;11;20;6.99;56.0;2.267857142857143;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;CE;2017;11;20;7.99;56.0;4.525535714285715;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;CE;2017;11;20;7.99;29.0;4.568275862068965;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;CE;2017;11;20;7.99;15.0;4.478;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;CE;2017;11;20;5.99;4.0;2.96;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;DF;2017;11;20;6.99;11.0;2.12;1
2166719;FRONHA AVULSA LISA ANDREZA;DF;2017;11;20;6.92103448275862;29.0;2.1251724137931034;0
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;DF;2017;11;20;7.96241379310345;29.0;5.379310344827586;0
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;DF;2017;11;20;7.89;8.0;5.39125;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;DF;2017;11;20;7.99;27.0;5.174814814814815;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;DF;2017;11;20;5.99;7.0;3.1585714285714284;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;DF;2017;11;20;5.99;4.0;3.14;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;ES;2017;11;20;6.99;23.0;2.1882608695652173;1
2166719;FRONHA AVULSA LISA ANDREZA;ES;2017;11;20;6.99;20.0;2.1785;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;ES;2017;11;20;7.99;15.0;5.1353333333333335;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;ES;2017;11;20;7.99;22.0;4.066818181818181;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;ES;2017;11;20;49.99;10.0;26.713;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;ES;2017;11;20;7.99;10.0;4.934;1
4267503;PANO SCOTT DURAMAX LIMPEZA DIARIA C/5;ES;2017;11;20;7.99;3.0;2.8166666666666664;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;GO;2017;11;20;5.49;3.0;1.9266666666666667;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;GO;2017;11;20;6.99;11.0;2.117272727272727;1
2166719;FRONHA AVULSA LISA ANDREZA;GO;2017;11;20;6.99;24.0;2.12125;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;GO;2017;11;20;7.99;27.0;3.668148148148149;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;GO;2017;11;20;7.99;8.0;4.525;1
4261082;KIT CABIDE C/3 MADEIRA REV;GO;2017;11;20;16.99;5.0;6.824;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;GO;2017;11;20;7.92846153846154;13.0;3.781538461538461;0
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;GO;2017;11;20;5.87;5.0;2.3600000000000003;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MA;2017;11;20;6.99;13.0;2.2884615384615383;1
2166719;FRONHA AVULSA LISA ANDREZA;MA;2017;11;20;6.99;24.0;2.3070833333333334;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MA;2017;11;20;7.99;5.0;3.852;1
4261082;KIT CABIDE C/3 MADEIRA REV;MA;2017;11;20;16.99;3.0;6.716666666666666;0
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MA;2017;11;20;7.89;8.0;3.59125;0
4267279;T VISITA DISNEY CARS SANTISTA;MA;2017;11;20;4.99;3.0;2.0500000000000003;1
4267339;T VISITA DISNEY BELA SANTISTA;MA;2017;11;20;4.99;4.0;2.045;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;MG;2017;11;20;5.49;4.0;1.9125;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MG;2017;11;20;6.99;47.0;2.123404255319149;1
2166719;FRONHA AVULSA LISA ANDREZA;MG;2017;11;20;6.99;62.0;2.125322580645161;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MG;2017;11;20;7.99;55.0;4.792909090909091;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MG;2017;11;20;7.99;25.0;5.3828;1
4261082;KIT CABIDE C/3 MADEIRA REV;MG;2017;11;20;16.99;15.0;6.824;0
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;MG;2017;11;20;49.99;16.0;26.38625;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MG;2017;11;20;7.99;46.0;4.981304347826087;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;MG;2017;11;20;5.99;9.0;3.145555555555555;1
4269883;CIF ULT RAP TIRA LIMO C/CLORO SQZ 500ML;MG;2017;11;20;5.99;8.0;3.25875;1
4270164;DESINF LIQ PINHO SOL ORIGINAL 500ML;MG;2017;11;20;4.32333333333333;3.0;2.4533333333333336;0
2158151;T VISITA P BORDA DESIRE AZUL 6238;MS;2017;11;20;5.49;2.0;1.86;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MS;2017;11;20;6.99;7.0;2.117142857142857;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MS;2017;11;20;7.99;21.0;5.094285714285714;1
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;MT;2017;11;20;6.99;12.0;2.1175;1
2166719;FRONHA AVULSA LISA ANDREZA;MT;2017;11;20;6.99;6.0;2.1216666666666666;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;MT;2017;11;20;7.99;45.0;3.635111111111111;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;MT;2017;11;20;7.99;3.0;3.1766666666666663;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;MT;2017;11;20;7.99;21.0;3.71;1
4269808;CIF ULTRA RAP BANH S/CLORO SQUEEZE 500ML;MT;2017;11;20;5.99;4.0;2.36;1
2158151;T VISITA P BORDA DESIRE AZUL 6238;PA;2017;11;20;5.49;4.0;1.88;0
2158154;T VISITA P BORDA DESIRE AGUA 6243;PA;2017;11;20;5.49;3.0;1.86;0
2166665;FRONHA AVULSA ESTAMPADA ANDREZA;PA;2017;11;20;6.99;47.0;2.29531914893617;1
2166719;FRONHA AVULSA LISA ANDREZA;PA;2017;11;20;6.99;53.0;2.2881132075471697;1
4243420;AMACIANTE COMFORT CONCENTRADO 500ML;PA;2017;11;20;7.99;25.0;4.6996;1
4248118;AMACIANTE DOWNY LIRIOS DO CAMPO 500ML;PA;2017;11;20;7.99;6.0;4.421666666666667;1
4266282;JG CAMA QUEEN MICROFIBRA ANDREZA;PA;2017;11;20;49.99;12.0;27.69666666666667;1
4267048;AMACIANTE COMFORT PURO CUIDADO 500ML;PA;2017;11;20;7.99;10.0;4.572;1
4267339;T VISITA DISNEY BELA SANTISTA;PA;2017;11;20;4.99;6.0;2.0516666666666667;1
2166719;FRONHA AVULSA LISA ANDREZA;PB;2017;11;20;6.99;6.0;2.2566666666666664;1
